index_no	uid	no_of_states	HH	HL	LH	LL	
703	6295	2	0	0.778	0.222	0	
704	6298	2	0	0.879	0.121	0	
705	6303	2	0	0.836	0.164	0	
706	6304	2	0	0.35	0.65	0	
707	6312	2	0	0.917	0.083	0	
708	6321	2	0	0.143	0.857	0	
709	6340	2	0	0.573	0.427	0	
710	6343	2	0	0.927	0.073	0	
711	6353	2	0	0.88	0.12	0	
712	6358	2	0	0.243	0.757	0	
713	6359	2	0	0.543	0.457	0	
714	6362	2	0	0.302	0.698	0	
715	6384	2	0	0.861	0.139	0	
716	6406	2	0	0.45	0.55	0	
717	6409	2	0	0.93	0.07	0	
718	6415	2	0	0.822	0.178	0	
719	6416	2	0	0.155	0.845	0	
720	6422	2	0	0.173	0.827	0	
721	6429	2	0	0.381	0.619	0	
722	6438	2	0	0.296	0.704	0	
723	6461	2	0	0.436	0.564	0	
724	6472	2	0	0.497	0.503	0	
725	6474	2	0	0.182	0.818	0	
726	6479	2	0	0.842	0.158	0	
727	6537	2	0	0.703	0.297	0	
728	6547	2	0	0.787	0.213	0	
729	6548	2	0	0.388	0.612	0	
730	6551	2	0	0.662	0.338	0	
731	6554	2	0	0.126	0.874	0	
732	6561	2	0	0.089	0.911	0	
733	6563	2	0	0.381	0.619	0	
734	6566	2	0	0.339	0.661	0	
735	6581	2	0	0.854	0.146	0	
736	6601	2	0	0.112	0.888	0	
737	6604	2	0	0.682	0.318	0	
738	6606	2	0	0.817	0.183	0	
739	6614	2	0	0.644	0.356	0	
740	6619	2	0	0.928	0.072	0	
741	6621	2	0	0.186	0.814	0	
742	6626	2	0	0.421	0.579	0	
743	6631	2	0	0.31	0.69	0	
744	6640	2	0	0.664	0.336	0	
745	6650	2	0	0.898	0.102	0	
746	6652	2	0	0.894	0.106	0	
747	6663	2	0	0.664	0.336	0	
748	6672	2	0	0.534	0.466	0	
749	6686	2	0	0.684	0.316	0	
750	6687	2	0	0.821	0.179	0	
751	6699	2	0	0.56	0.44	0	
752	6703	2	0	0.62	0.38	0	
753	6706	2	0	0.804	0.196	0	
754	6733	2	0	0.902	0.098	0	
755	6739	2	0	0.35	0.65	0	
756	6747	2	0	0.145	0.855	0	
757	6750	2	0	0.534	0.466	0	
758	6768	2	0	0.332	0.668	0	
759	6772	2	0	0.237	0.763	0	
760	6795	2	0	0.357	0.643	0	
761	6801	2	0	0.683	0.317	0	
762	6811	2	0	0.307	0.693	0	
763	6829	2	0	0.323	0.677	0	
764	6830	2	0	0.385	0.615	0	
765	6832	2	0	0.144	0.856	0	
766	6839	2	0	0.194	0.806	0	
767	6863	2	0	0.2	0.8	0	
768	6868	2	0	0.198	0.802	0	
769	6883	2	0	0.788	0.212	0	
770	6887	2	0	0.199	0.801	0	
771	6907	2	0	0.841	0.159	0	
772	6908	2	0	0.535	0.465	0	
773	6920	2	0	0.303	0.697	0	
774	6931	2	0	0.901	0.099	0	
775	6937	2	0	0.826	0.174	0	
776	6966	2	0	0.834	0.166	0	
777	6970	2	0	0.82	0.18	0	
778	6974	2	0	0.157	0.843	0	
779	6987	2	0	0.169	0.831	0	
780	6994	2	0	0.614	0.386	0	
781	7002	2	0	0.276	0.724	0	
782	7006	2	0	0.495	0.505	0	
783	7010	2	0	0.825	0.175	0	
784	7011	2	0	0.433	0.567	0	
785	7012	2	0	0.349	0.651	0	
786	7013	2	0	0.278	0.722	0	
787	7022	2	0	0.872	0.128	0	
788	7033	2	0	0.059	0.941	0	
789	7047	2	0	0.227	0.773	0	
790	7051	2	0	0.282	0.718	0	
791	7055	2	0	0.68	0.32	0	
792	7067	2	0	0.161	0.839	0	
793	7070	2	0	0.523	0.477	0	
794	7075	2	0	0.833	0.167	0	
795	7090	2	0	0.538	0.462	0	
796	7097	2	0	0.327	0.673	0	
797	7100	2	0	0.272	0.728	0	
798	7105	2	0	0.783	0.217	0	
799	7110	2	0	0.157	0.843	0	
800	7141	2	0	0.575	0.425	0	
801	7142	2	0	0.199	0.801	0	
802	7149	2	0	0.724	0.276	0	
803	7157	2	0	0.837	0.163	0	
804	7158	2	0	0.194	0.806	0	
805	7163	2	0	0.525	0.475	0	
806	7184	2	0	0.386	0.614	0	
807	7237	2	0	0.149	0.851	0	
808	7240	2	0	0.777	0.223	0	
809	7245	2	0	0.369	0.631	0	
810	7254	2	0	0.651	0.349	0	
811	7256	2	0	0.915	0.085	0	
812	7275	2	0	0.437	0.563	0	
813	7281	2	0.644	0.356	0	0	
814	7283	2	0	0.798	0.202	0	
815	7290	2	0	0.763	0.237	0	
816	7295	2	0	0.171	0.829	0	
817	7305	2	0	0.25	0.75	0	
818	7330	2	0	0.743	0.257	0	
819	7332	2	0.665	0.335	0	0	
820	7361	2	0	0.391	0.609	0	
821	7385	2	0	0.309	0.691	0	
822	7387	2	0	0.886	0.114	0	
823	7399	2	0	0.598	0.402	0	
824	7402	2	0	0.741	0.259	0	
825	7409	2	0	0.222	0.778	0	
826	7411	2	0	0.353	0.647	0	
827	7418	2	0	0.625	0.375	0	
828	7422	2	0	0.202	0.798	0	
829	7436	2	0	0.797	0.203	0	
830	7446	2	0	0.654	0.346	0	
831	7456	2	0	0.532	0.468	0	
832	7460	2	0	0.21	0.79	0	
833	7465	2	0	0.859	0.141	0	
834	7468	2	0	0.534	0.466	0	
835	7471	2	0	0.122	0.878	0	
836	7482	2	0	0.439	0.561	0	
837	7513	2	0	0.746	0.254	0	
838	7517	2	0	0.327	0.673	0	
839	7519	2	0	0.758	0.242	0	
840	7553	2	0	0.194	0.806	0	
841	7573	2	0	0.183	0.817	0	
842	7588	2	0	0.182	0.818	0	
843	7590	2	0	0.131	0.869	0	
844	7599	2	0	0.409	0.591	0	
845	7606	2	0	0.805	0.195	0	
846	7609	2	0	0.089	0.838	0.073	
847	7614	2	0	0.363	0.637	0	
848	7625	2	0	0.165	0.835	0	
849	7650	2	0	0.648	0.352	0	
850	7655	2	0	0.668	0.332	0	
851	7661	2	0	0.233	0.767	0	
852	7665	2	0	0.156	0.844	0	
853	7685	2	0	0.381	0.619	0	
854	7700	2	0	0.148	0.852	0	
855	7712	2	0	0.656	0.344	0	
856	7714	2	0	0.377	0.623	0	
857	7716	2	0	0.343	0.657	0	
858	7718	2	0	0.884	0.116	0	
859	7736	2	0	0.676	0.324	0	
860	7767	2	0	0.477	0.523	0	
861	7768	2	0	0.236	0.764	0	
862	7777	2	0	0.499	0.501	0	
863	7783	2	0	0.788	0.212	0	
864	7784	2	0	0.765	0.235	0	
865	7787	2	0	0.809	0.191	0	
866	7801	2	0	0.323	0.677	0	
867	7804	2	0	0.713	0.287	0	
868	7807	2	0	0.574	0.426	0	
869	7813	2	0	0.371	0.629	0	
870	7823	2	0	0.619	0.381	0	
871	7834	2	0	0.788	0.212	0	
872	7844	2	0	0.149	0.851	0	
873	7891	2	0	0.317	0.683	0	
874	7892	2	0	0.728	0.272	0	
875	7893	2	0	0.148	0.852	0	
876	7925	2	0	0.791	0.209	0	
877	7927	2	0	0.516	0.405	0.079	
878	7928	2	0	0.899	0.101	0	
879	7931	2	0	0.184	0.816	0	
880	7936	2	0	0.22	0.78	0	
881	7937	2	0	0.163	0.837	0	
882	7938	2	0	0.567	0.433	0	
883	7943	2	0	0.23	0.77	0	
884	7945	2	0	0.626	0.374	0	
885	7957	2	0	0.799	0.201	0	
886	7971	2	0	0.859	0.141	0	
887	7975	2	0	0.339	0.661	0	
888	7993	2	0	0.853	0.147	0	
889	8005	2	0	0.123	0.877	0	
890	8008	2	0	0.18	0.82	0	
891	8009	2	0	0.648	0.352	0	
892	8017	2	0	0.787	0.213	0	
893	8021	2	0	0.928	0.072	0	
894	8042	2	0	0.147	0.853	0	
895	8045	2	0	0.566	0.434	0	
896	8048	2	0	0.839	0.161	0	
897	8049	2	0	0.909	0.091	0	
898	8057	2	0	0.186	0.814	0	
899	8059	2	0	0.199	0.801	0	
900	8069	2	0	0.703	0.297	0	
901	8089	2	0	0.927	0.073	0	
902	8097	2	0	0.866	0.134	0	
903	8115	2	0	0.216	0.784	0	
904	8118	2	0	0.103	0.897	0	
905	8119	2	0	0.423	0.577	0	
906	8123	2	0	0.584	0.416	0	
907	8124	2	0	0.149	0.851	0	
908	8130	2	0	0.161	0.839	0	
909	8135	2	0	0.8	0.2	0	
910	8144	2	0	0.465	0.535	0	
911	8152	2	0	0.592	0.408	0	
912	8161	2	0	0.36	0.64	0	
913	8162	2	0.566	0.434	0	0	
914	8165	2	0	0.733	0.267	0	
915	8181	2	0	0.479	0.521	0	
916	8187	2	0	0.834	0.166	0	
917	8192	2	0	0.904	0.096	0	
918	8230	2	0.016	0.822	0.162	0	
919	8253	2	0	0.216	0.784	0	
920	8255	2	0	0.648	0.352	0	
921	8279	2	0	0.688	0.312	0	
922	8291	2	0	0.739	0.261	0	
923	8305	2	0	0.311	0.689	0	
924	8314	2	0	0.518	0.482	0	
925	8319	2	0	0.761	0.239	0	
926	8320	2	0	0.881	0.119	0	
927	8325	2	0	0.168	0.832	0	
928	8328	2	0	0.878	0.122	0	
929	8339	2	0	0.617	0.383	0	
930	8343	2	0	0.19	0.81	0	
931	8353	2	0	0.115	0.885	0	
932	8367	2	0	0.615	0.385	0	
933	8371	2	0	0.786	0.214	0	
934	8414	2	0	0.238	0.762	0	
935	8419	2	0	0.106	0.894	0	
936	8423	2	0	0.186	0.814	0	
937	8437	2	0	0.501	0.499	0	
938	8457	2	0	0.426	0.574	0	
939	8471	2	0	0.284	0.716	0	
940	8472	2	0	0.506	0.494	0	
941	8500	2	0	0.709	0.291	0	
942	8515	2	0	0.531	0.469	0	
943	8517	2	0	0.176	0.824	0	
944	8541	2	0	0.742	0.258	0	
945	8546	2	0	0.598	0.402	0	
946	8557	2	0	0.762	0.238	0	
947	8562	2	0	0.296	0.704	0	
948	8578	2	0	0.43	0.57	0	
949	8595	2	0	0.41	0.59	0	
950	8599	2	0	0.129	0.871	0	
951	8617	2	0	0.579	0.421	0	
952	8637	2	0	0.185	0.815	0	
953	8638	2	0	0.221	0.779	0	
954	8651	2	0	0.423	0.577	0	
955	8662	2	0	0.831	0.169	0	
956	8665	2	0	0.366	0.634	0	
957	8690	2	0	0.519	0.481	0	
958	8694	2	0	0.376	0.624	0	
959	8705	2	0	0.282	0.718	0	
960	8720	2	0	0.647	0.353	0	
961	8738	2	0	0.772	0.228	0	
962	8741	2	0	0.101	0.899	0	
963	8749	2	0	0.144	0.856	0	
964	8758	2	0	0.396	0.604	0	
965	8759	2	0	0.837	0.163	0	
966	8767	2	0	0.418	0.582	0	
967	8775	2	0	0.349	0.651	0	
968	8779	2	0	0.202	0.798	0	
969	8788	2	0	0.748	0.252	0	
970	8793	2	0	0.879	0.121	0	
971	8807	2	0	0.834	0.166	0	
972	8818	2	0	0.118	0.882	0	
973	8822	2	0	0.167	0.833	0	
974	8856	2	0	0.57	0.43	0	
975	8864	2	0	0.923	0.077	0	
976	8878	2	0	0.197	0.803	0	
977	8886	2	0	0.35	0.65	0	
978	8900	2	0	0.188	0.812	0	
979	8935	2	0	0.168	0.832	0	
980	8938	2	0	0.626	0.374	0	
981	8942	2	0	0.381	0.619	0	
982	9020	2	0	0.796	0.204	0	
983	9030	2	0	0.646	0.354	0	
984	9045	2	0	0.146	0.854	0	
985	9048	2	0	0.402	0.598	0	
986	9067	2	0	0.412	0.588	0	
987	9068	2	0	0.333	0.667	0	
988	9074	2	0	0.323	0.677	0	
989	9081	2	0	0.122	0.878	0	
990	9089	2	0	0.154	0.846	0	
991	9124	2	0	0.425	0.575	0	
992	9130	2	0	0.244	0.671	0.085	
993	9134	2	0	0.597	0.403	0	
994	9145	2	0	0.349	0.651	0	
995	9147	2	0	0.316	0.684	0	
996	9151	2	0	0.137	0.863	0	
997	9159	2	0	0.865	0.135	0	
998	9166	2	0	0.764	0.236	0	
999	9173	2	0	0.14	0.86	0	
1000	9183	2	0	0.277	0.723	0	
1001	9185	2	0	0.147	0.853	0	
1002	9190	2	0	0.236	0.764	0	
1003	9213	2	0	0.121	0.879	0	
1004	9223	2	0	0.832	0.168	0	
1005	9227	2	0	0.092	0.908	0	
1006	9231	2	0	0.908	0.092	0	
1007	9238	2	0	0.411	0.589	0	
1008	9244	2	0	0.684	0.316	0	
1009	9259	2	0	0.273	0.727	0	
1010	9261	2	0.21	0	0.79	0	
1011	9263	2	0.55	0.45	0	0	
1012	9269	2	0	0.188	0.812	0	
1013	9311	2	0	0.876	0.124	0	
1014	9312	2	0	0.164	0.836	0	
1015	9331	2	0	0.241	0.759	0	
1016	9332	2	0	0.236	0.764	0	
1017	9337	2	0	0.214	0.786	0	
1018	9354	2	0	0.516	0.484	0	
1019	9357	2	0	0.85	0.15	0	
1020	9371	2	0	0.299	0.701	0	
1021	9375	2	0	0.285	0.715	0	
1022	9376	2	0	0.199	0.801	0	
1023	9385	2	0	0.171	0.829	0	
1024	9386	2	0	0.264	0.736	0	
1025	9408	2	0.326	0.674	0	0	
1026	9409	2	0	0.083	0.917	0	
1027	9416	2	0	0.514	0.486	0	
1028	9422	2	0	0.786	0.214	0	
1029	9428	2	0	0.222	0.778	0	
1030	9432	2	0	0.423	0.577	0	
1031	9435	2	0	0.842	0.158	0	
1032	9440	2	0	0.334	0.666	0	
1033	9442	2	0	0.331	0.669	0	
1034	9464	2	0	0.365	0.635	0	
1035	9469	2	0	0.798	0.202	0	
1036	9475	2	0	0.691	0.309	0	
1037	9487	2	0	0.22	0.78	0	
1038	9491	2	0	0.544	0.456	0	
1039	9501	2	0	0.242	0.758	0	
1040	9504	2	0	0.545	0.455	0	
1041	9510	2	0	0.398	0.602	0	
1042	9516	2	0	0.395	0.605	0	
1043	9522	2	0	0.316	0.684	0	
1044	9545	2	0	0.868	0.132	0	
1045	9561	2	0	0.286	0.714	0	
1046	9575	2	0	0.668	0.332	0	
1047	9583	2	0	0.369	0.631	0	
1048	9587	2	0	0.236	0.764	0	
1049	9588	2	0	0.438	0.562	0	
1050	9589	2	0	0.911	0.089	0	
1051	9590	2	0	0.293	0.707	0	
1052	9597	2	0	0.795	0.205	0	
1053	9611	2	0	0.408	0.592	0	
1054	9616	2	0	0.269	0.731	0	
1055	9620	2	0	0.841	0.159	0	
1056	9622	2	0	0.283	0.717	0	
1057	9628	2	0	0.204	0.796	0	
1058	9629	2	0	0.136	0.864	0	
1059	9636	2	0	0.092	0.908	0	
1060	9644	2	0	0.452	0.548	0	
1061	9660	2	0	0.288	0.712	0	
1062	9669	2	0	0.863	0.137	0	
1063	9673	2	0	0.21	0.79	0	
1064	9679	2	0	0.405	0.595	0	
1065	9682	2	0	0.786	0.214	0	
1066	9685	2	0	0.616	0.384	0	
1067	9686	2	0	0.301	0.699	0	
1068	9696	2	0	0.801	0.199	0	
1069	9733	2	0	0.725	0.275	0	
1070	9740	2	0	0.864	0.136	0	
1071	9742	2	0	0.876	0.124	0	
1072	9744	2	0.27	0.73	0	0	
1073	9816	2	0	0.243	0.757	0	
1074	9817	2	0	0.804	0.196	0	
1075	9820	2	0	0.653	0.347	0	
1076	9824	2	0	0.667	0.333	0	
1077	9838	2	0	0.417	0.583	0	
1078	9839	2	0	0.127	0.873	0	
1079	9845	2	0	0.264	0.736	0	
1080	9846	2	0	0.107	0.893	0	
1081	9851	2	0	0.228	0.772	0	
1082	9855	2	0	0.782	0.218	0	
1083	9857	2	0	0.829	0.171	0	
1084	9869	2	0	0.52	0.48	0	
1085	9871	2	0	0.754	0.246	0	
1086	9872	2	0	0.752	0.248	0	
1087	9881	2	0	0.353	0.647	0	
1088	9883	2	0	0.377	0.623	0	
1089	9901	2	0	0.113	0.887	0	
1090	9902	2	0	0.074	0.926	0	
1091	9908	2	0	0.749	0.251	0	
1092	9921	2	0	0.586	0.414	0	
1093	9928	2	0	0.237	0.763	0	
1094	9943	2	0	0.309	0.691	0	
1095	9948	2	0	0.367	0.633	0	
1096	9964	2	0	0.411	0.589	0	
1097	9966	2	0	0.244	0.756	0	
1098	9969	2	0	0.74	0.26	0	
1099	9982	2	0	0.203	0.797	0	
1100	9990	2	0	0.307	0.693	0	
1101	9996	2	0	0.368	0.632	0	
