index_no	uid	no_of_states	HH	HL	LH	LL	
651	2530	3	0	0	0.283	0.717	
652	2533	3	0	0.398	0.496	0.106	
653	2540	3	0	0.57	0.43	0	
654	2544	3	0	0.115	0.505	0.38	
655	2555	3	0	0.158	0.349	0.493	
656	2563	3	0	0.334	0.666	0	
657	2570	3	0	0.286	0.627	0.087	
658	2571	3	0	0.431	0.27	0.299	
659	2580	3	0	0.364	0.15	0.486	
660	2583	3	0.378	0.622	0	0	
661	2585	3	0	0.384	0.286	0.33	
662	2589	3	0	0.535	0.17	0.295	
663	2590	3	0	0.717	0.175	0.108	
664	2591	3	0	0.183	0.554	0.263	
665	2592	3	0	0.351	0.283	0.366	
666	2599	3	0.073	0.279	0.427	0.221	
667	2602	3	0	0.567	0.323	0.11	
668	2606	3	0	0.193	0.639	0.168	
669	2607	3	0	0.41	0.145	0.445	
670	2610	3	0	0.203	0.706	0.091	
671	2611	3	0	0.654	0.245	0.101	
672	2622	3	0	0.188	0.657	0.155	
673	2629	3	0	0.643	0.357	0	
674	2638	3	0	0.673	0.256	0.071	
675	2648	3	0	0.368	0.289	0.343	
676	2649	3	0	0.177	0.649	0.174	
677	2651	3	0	0.265	0.262	0.473	
678	2652	3	0	0.244	0.639	0.117	
679	2653	3	0	0.355	0.285	0.36	
680	2657	3	0	0.607	0.393	0	
681	2661	3	0	0.263	0.652	0.085	
682	2662	3	0	0.584	0.329	0.087	
683	2668	3	0	0.167	0.578	0.255	
684	2674	3	0	0.743	0.194	0.063	
685	2677	3	0.391	0.609	0	0	
686	2682	3	0	0.254	0.684	0.062	
687	2684	3	0	0.464	0.427	0.109	
688	2686	3	0	0.357	0.271	0.372	
689	2689	3	0	0.346	0.48	0.174	
690	2690	3	0	0.498	0.502	0	
691	2693	3	0	0.287	0.637	0.076	
692	2694	3	0	0.216	0.586	0.198	
693	2695	3	0	0.573	0.28	0.147	
694	2700	3	0	0.191	0.664	0.145	
695	2701	3	0	0.323	0.294	0.383	
696	2709	3	0	0.336	0.251	0.413	
697	2712	3	0	0.571	0.124	0.305	
698	2714	3	0	0.481	0.337	0.182	
699	2722	3	0	0.657	0.143	0.2	
700	2730	3	0	0.583	0.329	0.088	
701	2733	3	0	0.262	0.54	0.198	
702	2734	3	0	0.537	0.271	0.192	
703	2736	3	0	0.253	0.363	0.384	
704	2739	3	0	0.546	0.197	0.257	
705	2741	3	0	0.211	0.552	0.237	
706	2742	3	0	0.437	0.359	0.204	
707	2745	3	0	0.173	0.545	0.282	
708	2747	3	0	0.334	0.484	0.182	
709	2748	3	0	0.156	0.764	0.08	
710	2750	3	0	0.279	0.659	0.062	
711	2757	3	0	0.194	0.694	0.112	
712	2758	3	0	0.488	0.415	0.097	
713	2778	3	0	0.217	0.684	0.099	
714	2780	3	0	0.44	0.365	0.195	
715	2781	3	0	0.452	0.371	0.177	
716	2785	3	0	0.738	0.262	0	
717	2787	3	0	0.297	0.452	0.251	
718	2792	3	0	0.496	0.183	0.321	
719	2794	3	0	0.186	0.728	0.086	
720	2796	3	0	0.608	0.229	0.163	
721	2799	3	0	0.15	0.638	0.212	
722	2807	3	0	0.73	0.199	0.071	
723	2814	3	0	0.3	0.348	0.352	
724	2818	3	0	0.156	0.672	0.172	
725	2819	3	0.291	0.709	0	0	
726	2823	3	0	0.895	0.105	0	
727	2827	3	0	0.637	0.293	0.07	
728	2833	3	0	0.364	0.538	0.098	
729	2834	3	0.371	0.629	0	0	
730	2836	3	0	0.155	0.693	0.152	
731	2842	3	0	0.57	0.303	0.127	
732	2845	3	0	0.128	0.237	0.635	
733	2846	3	0	0.692	0.231	0.077	
734	2847	3	0	0.233	0.348	0.419	
735	2855	3	0	0.698	0.134	0.168	
736	2856	3	0	0.697	0.145	0.158	
737	2861	3	0	0.393	0.473	0.134	
738	2865	3	0	0.432	0.421	0.147	
739	2867	3	0	0.421	0.485	0.094	
740	2869	3	0	0.222	0.591	0.187	
741	2870	3	0	0.839	0.161	0	
742	2876	3	0	0.446	0.212	0.342	
743	2882	3	0	0.195	0.361	0.444	
744	2887	3	0	0.542	0.219	0.239	
745	2890	3	0	0.167	0.613	0.22	
746	2891	3	0	0.579	0.215	0.206	
747	2895	3	0	0.71	0.177	0.113	
748	2901	3	0	0.719	0.281	0	
749	2904	3	0	0.125	0.426	0.449	
750	2906	3	0	0.399	0.245	0.356	
751	2912	3	0	0.365	0.454	0.181	
752	2923	3	0	0.256	0.628	0.116	
753	2936	3	0	0.368	0.431	0.201	
754	2937	3	0	0.629	0.18	0.191	
755	2943	3	0	0.184	0.625	0.191	
756	2944	3	0	0.314	0.264	0.422	
757	2946	3	0	0.334	0.155	0.511	
758	2947	3	0	0.475	0.299	0.226	
759	2950	3	0	0.32	0.365	0.315	
760	2952	3	0	0.139	0.595	0.266	
761	2953	3	0	0.457	0.354	0.189	
762	2956	3	0	0.299	0.379	0.322	
763	2957	3	0	0.42	0.5	0.08	
764	2963	3	0	0.41	0.311	0.279	
765	2965	3	0	0.135	0.783	0.082	
766	2968	3	0	0.359	0.641	0	
767	2974	3	0	0.249	0.356	0.395	
768	2981	3	0	0.297	0.314	0.389	
769	2986	3	0	0.628	0.19	0.182	
770	2990	3	0	0.404	0.216	0.38	
771	2994	3	0	0.3	0.53	0.17	
772	2995	3	0	0.18	0.334	0.486	
773	3004	3	0	0.35	0.57	0.08	
774	3008	3	0	0.612	0.149	0.239	
775	3011	3	0	0.256	0.293	0.451	
776	3015	3	0.38	0.62	0	0	
777	3019	3	0	0.458	0.291	0.251	
778	3020	3	0	0.338	0.394	0.268	
779	3022	3	0	0.214	0.615	0.171	
780	3024	3	0	0.177	0.606	0.217	
781	3025	3	0	0.229	0.191	0.58	
782	3028	3	0	0.591	0.238	0.171	
783	3032	3	0	0.594	0.406	0	
784	3035	3	0	0.47	0.296	0.234	
785	3037	3	0	0.671	0.23	0.099	
786	3042	3	0	0.263	0.252	0.485	
787	3045	3	0	0.153	0.663	0.184	
788	3048	3	0	0.433	0.481	0.086	
789	3051	3	0	0.461	0.421	0.118	
790	3063	3	0	0.332	0.33	0.338	
791	3064	3	0	0.418	0.193	0.389	
792	3066	3	0	0.544	0.113	0.343	
793	3071	3	0	0.539	0.3	0.161	
794	3087	3	0	0.464	0.393	0.143	
795	3089	3	0	0.292	0.616	0.092	
796	3091	3	0	0.252	0.748	0	
797	3092	3	0	0.352	0.074	0.574	
798	3093	3	0	0.282	0.41	0.308	
799	3097	3	0	0.365	0.43	0.205	
800	3101	3	0	0.127	0.676	0.197	
801	3106	3	0	0.459	0.341	0.2	
802	3108	3	0	0.473	0.243	0.284	
803	3110	3	0	0.542	0.249	0.209	
804	3112	3	0	0.712	0.288	0	
805	3114	3	0	0.382	0.45	0.168	
806	3118	3	0	0.621	0.2	0.179	
807	3119	3	0	0.481	0.405	0.114	
808	3123	3	0	0.607	0.262	0.131	
809	3129	3	0	0.698	0.168	0.134	
810	3132	3	0	0.265	0.735	0	
811	3142	3	0	0.65	0.242	0.108	
812	3145	3	0	0.554	0.258	0.188	
813	3149	3	0	0.688	0.312	0	
814	3153	3	0	0.325	0.316	0.359	
815	3159	3	0	0.397	0.348	0.255	
816	3160	3	0	0.323	0.277	0.4	
817	3163	3	0	0.317	0.53	0.153	
818	3165	3	0	0.379	0.326	0.295	
819	3172	3	0	0.623	0.181	0.196	
820	3179	3	0	0.316	0.684	0	
821	3180	3	0	0.451	0.373	0.176	
822	3183	3	0	0.697	0.081	0.222	
823	3186	3	0	0.232	0.511	0.257	
824	3195	3	0	0.323	0.45	0.227	
825	3197	3	0	0.545	0.088	0.367	
826	3202	3	0	0.398	0.42	0.182	
827	3217	3	0	0.589	0.14	0.271	
828	3223	3	0	0.584	0.275	0.141	
829	3224	3	0	0.446	0.312	0.242	
830	3225	3	0	0.649	0.186	0.165	
831	3228	3	0	0.528	0.25	0.222	
832	3231	3	0	0.214	0.512	0.274	
833	3232	3	0	0.361	0.284	0.355	
834	3238	3	0	0.603	0.33	0.067	
835	3241	3	0	0.624	0.291	0.085	
836	3247	3	0	0.218	0.63	0.152	
837	3254	3	0	0.087	0.666	0.247	
838	3255	3	0.142	0.778	0.08	0	
839	3267	3	0	0.179	0.387	0.434	
840	3272	3	0	0.11	0.524	0.366	
841	3277	3	0	0.258	0.575	0.167	
842	3280	3	0	0.548	0.26	0.192	
843	3282	3	0	0.659	0.341	0	
844	3288	3	0	0.176	0.714	0.11	
845	3290	3	0	0.327	0.237	0.436	
846	3291	3	0	0.412	0.38	0.208	
847	3297	3	0	0.377	0.129	0.494	
848	3298	3	0	0.382	0.516	0.102	
849	3300	3	0	0.515	0.345	0.14	
850	3301	3	0	0.421	0.106	0.473	
851	3302	3	0	0.364	0.636	0	
852	3307	3	0	0.627	0.173	0.2	
853	3309	3	0	0.244	0.652	0.104	
854	3310	3	0	0.118	0.709	0.173	
855	3311	3	0	0.662	0.191	0.147	
856	3312	3	0	0.252	0.584	0.164	
857	3319	3	0.015	0.223	0.191	0.571	
858	3320	3	0	0.18	0.286	0.534	
859	3322	3	0	0.409	0.352	0.239	
860	3325	3	0	0.653	0.255	0.092	
861	3327	3	0	0.342	0.573	0.085	
862	3329	3	0	0.527	0.366	0.107	
863	3330	3	0	0.595	0.316	0.089	
864	3340	3	0	0.2	0.582	0.218	
865	3343	3	0	0.356	0.475	0.169	
866	3344	3	0	0.49	0.51	0	
867	3345	3	0	0.243	0.36	0.397	
868	3347	3	0	0.202	0.34	0.458	
869	3352	3	0	0.209	0.314	0.477	
870	3356	3	0	0.693	0.207	0.1	
871	3357	3	0	0.659	0.341	0	
872	3363	3	0	0.29	0.513	0.197	
873	3367	3	0	0.305	0.607	0.088	
874	3370	3	0	0.414	0.373	0.213	
875	3372	3	0	0.636	0.19	0.174	
876	3374	3	0	0.337	0.314	0.349	
877	3377	3	0	0.63	0.37	0	
878	3382	3	0	0.158	0.631	0.211	
879	3383	3	0	0.312	0.511	0.177	
880	3384	3	0	0.216	0.56	0.224	
881	3385	3	0	0.32	0.34	0.34	
882	3388	3	0	0.359	0.435	0.206	
883	3390	3	0	0.293	0.707	0	
884	3391	3	0	0.162	0.179	0.659	
885	3396	3	0	0.4	0.357	0.243	
886	3402	3	0	0.212	0.399	0.389	
887	3413	3	0	0.332	0.429	0.239	
888	3422	3	0	0.214	0.721	0.065	
889	3424	3	0	0.58	0.098	0.322	
890	3430	3	0	0.414	0.423	0.163	
891	3435	3	0	0.447	0.445	0.108	
892	3439	3	0	0.662	0.152	0.186	
893	3443	3	0	0.227	0.626	0.147	
894	3444	3	0	0.23	0.549	0.221	
895	3446	3	0	0.296	0.343	0.361	
896	3453	3	0	0.486	0.404	0.11	
897	3455	3	0	0.765	0.179	0.056	
898	3457	3	0	0.319	0.585	0.096	
899	3458	3	0	0.292	0.379	0.329	
900	3460	3	0	0.48	0.52	0	
901	3464	3	0.391	0.609	0	0	
902	3465	3	0	0.357	0.23	0.413	
903	3466	3	0	0.682	0.076	0.242	
904	3469	3	0	0.485	0.189	0.326	
905	3472	3	0	0.627	0.256	0.117	
906	3475	3	0	0.208	0.587	0.205	
907	3476	3	0	0.592	0.296	0.112	
908	3478	3	0	0.124	0.733	0.143	
909	3479	3	0	0.353	0.398	0.249	
910	3485	3	0	0.457	0.317	0.226	
911	3494	3	0	0.205	0.59	0.205	
912	3502	3	0	0.242	0.62	0.138	
913	3504	3	0	0.323	0.374	0.303	
914	3506	3	0	0.109	0.74	0.151	
915	3514	3	0	0.701	0.229	0.07	
916	3516	3	0	0.089	0.619	0.292	
917	3519	3	0	0.604	0.314	0.082	
918	3523	3	0	0.448	0.415	0.137	
919	3525	3	0	0.291	0.515	0.194	
920	3527	3	0	0.296	0.409	0.295	
921	3528	3	0	0.303	0.325	0.372	
922	3532	3	0	0.368	0.48	0.152	
923	3537	3	0	0.36	0.424	0.216	
924	3542	3	0	0.54	0.112	0.348	
925	3544	3	0	0.435	0.336	0.229	
926	3549	3	0	0.095	0.408	0.497	
927	3557	3	0.064	0.503	0.099	0.334	
928	3561	3	0	0.422	0.38	0.198	
929	3570	3	0	0.594	0.252	0.154	
930	3571	3	0	0.642	0.236	0.122	
931	3574	3	0	0.225	0.598	0.177	
932	3579	3	0	0.507	0.404	0.089	
933	3582	3	0	0.186	0.623	0.191	
934	3583	3	0	0.162	0.647	0.191	
935	3589	3	0	0.463	0.304	0.233	
936	3590	3	0	0.496	0.328	0.176	
937	3595	3	0	0.324	0.463	0.213	
938	3603	3	0	0.586	0.318	0.096	
939	3605	3	0	0.262	0.659	0.079	
940	3620	3	0	0.188	0.619	0.193	
941	3621	3	0	0.707	0.215	0.078	
942	3624	3	0	0.399	0.493	0.108	
943	3628	3	0	0.456	0.433	0.111	
944	3630	3	0	0.289	0.425	0.286	
945	3635	3	0	0.751	0.249	0	
946	3640	3	0	0.474	0.351	0.175	
947	3644	3	0	0.559	0.342	0.099	
948	3647	3	0	0.436	0.379	0.185	
949	3657	3	0	0.635	0.184	0.181	
950	3658	3	0	0.303	0.339	0.358	
951	3662	3	0	0.351	0.555	0.094	
952	3675	3	0	0.31	0.517	0.173	
953	3676	3	0	0.316	0.519	0.165	
954	3684	3	0	0.581	0.257	0.162	
955	3685	3	0	0.526	0.256	0.218	
956	3687	3	0	0.245	0.639	0.116	
957	3692	3	0	0.65	0.35	0	
958	3693	3	0	0.245	0.681	0.074	
959	3697	3	0	0.401	0.317	0.282	
960	3698	3	0	0.489	0.428	0.083	
961	3699	3	0	0.313	0.613	0.074	
962	3700	3	0	0.307	0.279	0.414	
963	3705	3	0	0.626	0.288	0.086	
964	3713	3	0	0.805	0.195	0	
965	3721	3	0	0.375	0.469	0.156	
966	3734	3	0	0.244	0.661	0.095	
967	3740	3	0	0.249	0.627	0.124	
968	3749	3	0	0.426	0.477	0.097	
969	3751	3	0	0.53	0.359	0.111	
970	3752	3	0	0.31	0.354	0.336	
971	3755	3	0	0.393	0.265	0.342	
972	3757	3	0	0.667	0.249	0.084	
973	3758	3	0	0.679	0.173	0.148	
974	3761	3	0	0.602	0.296	0.102	
975	3765	3	0	0.152	0.388	0.46	
976	3767	3	0	0.239	0.561	0.2	
977	3771	3	0	0.441	0.117	0.442	
978	3775	3	0	0.152	0.275	0.573	
979	3778	3	0	0.646	0.229	0.125	
980	3779	3	0	0.072	0.7	0.228	
981	3782	3	0	0.136	0.681	0.183	
982	3783	3	0	0.579	0.272	0.149	
983	3788	3	0	0.364	0.281	0.355	
984	3790	3	0	0.321	0.339	0.34	
985	3791	3	0	0.318	0.336	0.346	
986	3795	3	0	0.256	0.621	0.123	
987	3797	3	0	0.655	0.154	0.191	
988	3799	3	0	0.597	0.121	0.282	
989	3802	3	0	0.658	0.158	0.184	
990	3806	3	0	0.386	0.614	0	
991	3814	3	0	0.476	0.175	0.349	
992	3818	3	0	0.673	0.231	0.096	
993	3824	3	0	0.354	0.311	0.335	
994	3832	3	0	0.409	0.284	0.307	
995	3833	3	0	0.478	0.398	0.124	
996	3837	3	0	0.355	0.471	0.174	
997	3838	3	0	0.593	0.208	0.199	
998	3844	3	0	0.585	0.207	0.208	
999	3845	3	0	0.318	0.346	0.336	
1000	3849	3	0	0.34	0.322	0.338	
1001	3850	3	0	0.256	0.639	0.105	
1002	3861	3	0	0.434	0.323	0.243	
1003	3862	3	0	0.352	0.456	0.192	
1004	3870	3	0	0.353	0.647	0	
1005	3874	3	0	0.688	0.213	0.099	
1006	3876	3	0	0.555	0.167	0.278	
1007	3877	3	0	0.184	0.652	0.164	
1008	3879	3	0	0.287	0.309	0.404	
1009	3889	3	0	0.555	0.364	0.081	
1010	3890	3	0	0.127	0.679	0.194	
1011	3892	3	0	0.622	0.188	0.19	
1012	3899	3	0	0.358	0.462	0.18	
1013	3900	3	0	0.249	0.665	0.086	
1014	3911	3	0	0.336	0.421	0.243	
1015	3912	3	0	0.6	0.245	0.155	
1016	3913	3	0	0.546	0.271	0.183	
1017	3921	3	0	0.687	0.313	0	
1018	3924	3	0	0.173	0.542	0.285	
1019	3925	3	0	0.29	0.43	0.28	
1020	3934	3	0	0.275	0.466	0.259	
1021	3935	3	0	0.235	0.652	0.113	
1022	3943	3	0	0.69	0.211	0.099	
1023	3946	3	0	0.246	0.678	0.076	
1024	3948	3	0	0.16	0.617	0.223	
1025	3951	3	0	0.706	0.132	0.162	
1026	3954	3	0	0.578	0.311	0.111	
1027	3962	3	0	0.362	0.376	0.262	
1028	3971	3	0	0.26	0.424	0.316	
1029	3972	3	0	0.323	0.585	0.092	
1030	3977	3	0	0.153	0.328	0.519	
1031	3979	3	0	0.544	0.456	0	
1032	3981	3	0	0.742	0.167	0.091	
1033	3986	3	0	0.3	0.226	0.474	
1034	3992	3	0	0.268	0.332	0.4	
1035	3996	3	0	0.646	0.213	0.141	
1036	4000	3	0	0.184	0.443	0.373	
1037	4001	3	0	0.223	0.698	0.079	
1038	4010	3	0	0.41	0.479	0.111	
1039	4016	3	0	0.367	0.299	0.334	
1040	4017	3	0	0.185	0.638	0.177	
1041	4020	3	0	0.688	0.229	0.083	
1042	4025	3	0	0.172	0.587	0.241	
1043	4029	3	0	0.711	0.146	0.143	
1044	4038	3	0	0.506	0.494	0	
1045	4042	3	0	0.616	0.205	0.179	
1046	4045	3	0	0.529	0.121	0.35	
1047	4047	3	0	0.474	0.199	0.327	
1048	4048	3	0	0.588	0.139	0.273	
1049	4049	3	0	0.689	0.153	0.158	
1050	4058	3	0	0.538	0.379	0.083	
1051	4061	3	0	0.417	0.274	0.309	
1052	4062	3	0	0.693	0.224	0.083	
1053	4063	3	0	0.24	0.603	0.157	
1054	4071	3	0	0.421	0.214	0.365	
1055	4072	3	0	0.398	0.501	0.101	
1056	4075	3	0	0.483	0.392	0.125	
1057	4076	3	0	0.649	0.265	0.086	
1058	4078	3	0	0.201	0.718	0.081	
1059	4090	3	0	0.195	0.61	0.195	
1060	4092	3	0	0.272	0.632	0.096	
1061	4094	3	0	0.685	0.217	0.098	
1062	4096	3	0	0.417	0.449	0.134	
1063	4102	3	0	0.301	0.559	0.14	
1064	4104	3	0	0.36	0.484	0.156	
1065	4105	3	0	0.712	0.075	0.213	
1066	4108	3	0	0.57	0.25	0.18	
1067	4109	3	0	0.385	0.427	0.188	
1068	4110	3	0	0.547	0.453	0	
1069	4111	3	0	0.596	0.241	0.163	
1070	4115	3	0	0.75	0.25	0	
1071	4124	3	0	0.268	0.386	0.346	
1072	4125	3	0	0.375	0.625	0	
1073	4129	3	0	0.613	0.155	0.232	
1074	4131	3	0	0.152	0.408	0.44	
1075	4133	3	0	0.256	0.423	0.321	
1076	4134	3	0	0.705	0.161	0.134	
1077	4135	3	0.312	0.688	0	0	
1078	4136	3	0	0.245	0.533	0.222	
1079	4142	3	0	0.089	0.645	0.266	
1080	4144	3	0	0.753	0.128	0.119	
1081	4145	3	0	0.616	0.181	0.203	
1082	4150	3	0	0.633	0.149	0.218	
1083	4151	3	0	0.663	0.24	0.097	
1084	4152	3	0	0.521	0.251	0.228	
1085	4164	3	0	0.368	0.632	0	
1086	4169	3	0	0.481	0.114	0.405	
1087	4177	3	0	0.099	0.614	0.287	
1088	4184	3	0	0.142	0.74	0.118	
1089	4187	3	0	0.421	0.356	0.223	
1090	4198	3	0	0.108	0.73	0.162	
1091	4209	3	0	0.714	0.213	0.073	
1092	4217	3	0	0.388	0.093	0.519	
1093	4225	3	0	0.347	0.546	0.107	
1094	4227	3	0	0.18	0.666	0.154	
1095	4228	3	0	0.124	0.711	0.165	
1096	4229	3	0	0.533	0.213	0.254	
1097	4235	3	0	0.604	0.127	0.269	
1098	4247	3	0	0.707	0.207	0.086	
1099	4249	3	0	0.603	0.228	0.169	
1100	4251	3	0	0.651	0.199	0.15	
1101	4258	3	0	0.391	0.452	0.157	
1102	4263	3	0	0.325	0.368	0.307	
1103	4264	3	0	0.395	0.171	0.434	
1104	4268	3	0	0.633	0.233	0.134	
1105	4280	3	0	0.566	0.293	0.141	
1106	4283	3	0	0.311	0.463	0.226	
1107	4285	3	0	0.613	0.182	0.205	
1108	4287	3	0	0.175	0.704	0.121	
1109	4291	3	0	0.661	0.24	0.099	
1110	4299	3	0	0.376	0.199	0.425	
1111	4300	3	0	0.634	0.289	0.077	
1112	4301	3	0	0.4	0.516	0.084	
1113	4305	3	0	0.457	0.195	0.348	
1114	4313	3	0	0.489	0.347	0.164	
1115	4314	3	0	0.289	0.636	0.075	
1116	4326	3	0	0.479	0.344	0.177	
1117	4328	3	0	0.56	0.271	0.169	
1118	4337	3	0	0.196	0.733	0.071	
1119	4359	3	0	0.265	0.556	0.179	
1120	4368	3	0	0.237	0.471	0.292	
1121	4369	3	0	0.716	0.284	0	
1122	4371	3	0	0.26	0.327	0.413	
1123	4372	3	0	0.419	0.429	0.152	
1124	4376	3	0	0.333	0.545	0.122	
1125	4377	3	0	0.246	0.513	0.241	
1126	4382	3	0	0.294	0.491	0.215	
1127	4383	3	0	0.244	0.301	0.455	
1128	4396	3	0	0.604	0.069	0.327	
1129	4397	3	0.399	0.601	0	0	
1130	4402	3	0	0.688	0.153	0.159	
1131	4405	3	0	0.645	0.269	0.086	
1132	4415	3	0	0.429	0.307	0.264	
1133	4419	3	0	0.416	0.414	0.17	
1134	4428	3	0	0.417	0.443	0.14	
1135	4429	3	0	0.375	0.426	0.199	
1136	4433	3	0	0.389	0.509	0.102	
1137	4439	3	0	0.362	0.446	0.192	
1138	4442	3	0	0.647	0.29	0.063	
1139	4449	3	0	0.423	0.254	0.323	
1140	4464	3	0	0.414	0.306	0.28	
1141	4465	3	0	0.265	0.427	0.308	
1142	4466	3	0	0.141	0.358	0.501	
1143	4467	3	0	0.67	0.233	0.097	
1144	4474	3	0	0.594	0.316	0.09	
1145	4476	3	0	0.576	0.424	0	
1146	4478	3	0	0.311	0.571	0.118	
1147	4479	3	0	0.15	0.543	0.307	
1148	4482	3	0	0.38	0.418	0.202	
1149	4484	3	0	0.658	0.242	0.1	
1150	4488	3	0	0.559	0.228	0.213	
1151	4495	3	0	0.214	0.669	0.117	
1152	4500	3	0	0.302	0.52	0.178	
1153	4510	3	0	0.594	0.217	0.189	
1154	4511	3	0	0.466	0.342	0.192	
1155	4513	3	0	0.198	0.604	0.198	
1156	4519	3	0	0.641	0.359	0	
1157	4521	3	0	0.431	0.334	0.235	
1158	4522	3	0	0.248	0.343	0.409	
1159	4527	3	0	0.352	0.3	0.348	
1160	4530	3	0	0.35	0.282	0.368	
1161	4531	3	0	0.23	0.696	0.074	
1162	4532	3	0	0.198	0.727	0.075	
1163	4534	3	0	0.779	0.093	0.128	
1164	4535	3	0	0.456	0.351	0.193	
1165	4536	3	0	0.178	0.152	0.67	
1166	4537	3	0	0.611	0.228	0.161	
1167	4538	3	0	0.554	0.346	0.1	
1168	4539	3	0	0.321	0.307	0.372	
1169	4540	3	0	0.5	0.296	0.204	
1170	4541	3	0	0.487	0.319	0.194	
1171	4542	3	0	0.613	0.259	0.128	
1172	4544	3	0	0.239	0.266	0.495	
1173	4553	3	0	0.137	0.674	0.189	
1174	4564	3	0	0.436	0.268	0.296	
1175	4566	3	0	0.618	0.382	0	
1176	4569	3	0	0.432	0.419	0.149	
1177	4570	3	0	0.221	0.578	0.201	
1178	4571	3	0	0.677	0.252	0.071	
1179	4579	3	0	0.249	0.57	0.181	
1180	4580	3	0	0.627	0.196	0.177	
1181	4586	3	0	0.629	0.242	0.129	
1182	4604	3	0	0.693	0.307	0	
1183	4607	3	0	0.751	0.249	0	
1184	4610	3	0	0.288	0.551	0.161	
1185	4611	3	0	0.514	0.376	0.11	
1186	4617	3	0	0.341	0.297	0.362	
1187	4627	3	0	0.472	0.385	0.143	
1188	4630	3	0	0.234	0.355	0.411	
1189	4633	3	0	0.358	0.388	0.254	
1190	4637	3	0	0.603	0.213	0.184	
1191	4642	3	0	0.627	0.285	0.088	
1192	4653	3	0	0.237	0.66	0.103	
1193	4654	3	0	0.527	0.258	0.215	
1194	4663	3	0	0.585	0.212	0.203	
1195	4667	3	0	0.597	0.28	0.123	
1196	4678	3	0	0.659	0.139	0.202	
1197	4682	3	0	0.436	0.101	0.463	
1198	4688	3	0	0.351	0.299	0.35	
1199	4691	3	0	0.297	0.513	0.19	
1200	4692	3	0	0.205	0.5	0.295	
1201	4707	3	0	0.604	0.282	0.114	
1202	4708	3	0	0.158	0.581	0.261	
1203	4712	3	0	0.9	0.1	0	
1204	4716	3	0	0.769	0.163	0.068	
1205	4717	3	0	0.326	0.305	0.369	
1206	4719	3	0	0.345	0.469	0.186	
1207	4720	3	0	0.456	0.458	0.086	
1208	4725	3	0	0.34	0.583	0.077	
1209	4726	3	0	0.169	0.678	0.153	
1210	4732	3	0	0.281	0.504	0.215	
1211	4737	3	0	0.425	0.113	0.462	
1212	4738	3	0	0.529	0.371	0.1	
1213	4741	3	0	0.337	0.362	0.301	
1214	4742	3	0	0.291	0.364	0.345	
1215	4749	3	0	0.588	0.333	0.079	
1216	4750	3	0	0.231	0.673	0.096	
1217	4757	3	0	0.515	0.485	0	
1218	4760	3	0	0.267	0.625	0.108	
1219	4761	3	0	0.209	0.511	0.28	
1220	4765	3	0	0.196	0.554	0.25	
1221	4770	3	0	0.429	0.571	0	
1222	4771	3	0.196	0.392	0.298	0.114	
1223	4775	3	0	0.522	0.399	0.079	
1224	4776	3	0	0.314	0.606	0.08	
1225	4778	3	0	0.389	0.284	0.327	
1226	4780	3	0	0.458	0.355	0.187	
1227	4786	3	0	0.609	0.203	0.188	
1228	4789	3	0	0.284	0.475	0.241	
1229	4797	3	0	0.278	0.576	0.146	
1230	4798	3	0	0.439	0.322	0.239	
1231	4799	3	0	0.629	0.128	0.243	
1232	4802	3	0	0.261	0.38	0.359	
1233	4805	3	0	0.458	0.349	0.193	
1234	4806	3	0	0.619	0.166	0.215	
1235	4810	3	0	0.602	0.269	0.129	
1236	4811	3	0	0.233	0.505	0.262	
1237	4813	3	0	0.166	0.286	0.548	
1238	4829	3	0	0.273	0.463	0.264	
1239	4830	3	0	0.538	0.156	0.306	
1240	4834	3	0	0.302	0.548	0.15	
1241	4841	3	0	0.203	0.616	0.181	
1242	4844	3	0	0.348	0.576	0.076	
1243	4850	3	0	0.455	0.394	0.151	
1244	4851	3	0	0.374	0.4	0.226	
1245	4856	3	0	0.27	0.623	0.107	
1246	4865	3	0	0.454	0.117	0.429	
1247	4866	3	0	0.553	0.218	0.229	
1248	4869	3	0	0.373	0.531	0.096	
1249	4871	3	0	0.179	0.567	0.254	
1250	4872	3	0.432	0.568	0	0	
1251	4874	3	0	0.277	0.723	0	
1252	4877	3	0	0.17	0.377	0.453	
1253	4878	3	0	0.38	0.527	0.093	
1254	4895	3	0	0.627	0.281	0.092	
1255	4896	3	0	0.367	0.633	0	
1256	4897	3	0	0.327	0.527	0.146	
1257	4899	3	0	0.29	0.179	0.531	
1258	4900	3	0	0.555	0.181	0.264	
1259	4903	3	0	0.225	0.512	0.263	
1260	4910	3	0	0.529	0.376	0.095	
1261	4912	3	0.277	0.723	0	0	
1262	4914	3	0	0.514	0.22	0.266	
1263	4916	3	0	0.345	0.342	0.313	
1264	4920	3	0	0.705	0.159	0.136	
1265	4921	3	0.052	0.497	0.156	0.295	
1266	4924	3	0	0.209	0.666	0.125	
1267	4929	3	0	0.425	0.437	0.138	
1268	4933	3	0	0.548	0.321	0.131	
1269	4935	3	0	0.257	0.611	0.132	
1270	4939	3	0	0.394	0.31	0.296	
1271	4941	3	0	0.482	0.277	0.241	
1272	4945	3	0	0.602	0.294	0.104	
1273	4947	3	0	0.443	0.422	0.135	
1274	4948	3	0	0.506	0.25	0.244	
1275	4957	3	0	0.595	0.24	0.165	
1276	4958	3	0	0.681	0.159	0.16	
1277	4962	3	0	0.338	0.296	0.366	
