index_no	uid	no_of_states	HH	HL	LH	LL	
671	2611	3	0	0.971	0.029	0	
672	2622	3	0	0.048	0.95	0.002	
673	2629	3	0	0.597	0.403	0	
674	2638	3	0	0.975	0.025	0	
675	2648	3	0	0.781	0.181	0.038	
676	2649	3	0	0.029	0.97	0.001	
677	2651	3	0	0.234	0.343	0.423	
678	2652	3	0	0.055	0.945	0	
679	2653	3	0	0.79	0.151	0.059	
680	2657	3	0	0.798	0.202	0	
681	2661	3	0	0.041	0.959	0	
682	2662	3	0	0.873	0.127	0	
683	2668	3	0	0.046	0.932	0.022	
684	2674	3	0	1	0	0	
685	2677	3	0.144	0.856	0	0	
686	2682	3	0	0.059	0.941	0	
687	2684	3	0	0.619	0.381	0	
688	2686	3	0	0.762	0.211	0.027	
689	2689	3	0	0.765	0.233	0.002	
690	2690	3	0	0.345	0.655	0	
691	2693	3	0	0.057	0.943	0	
692	2694	3	0	0.05	0.941	0.009	
693	2695	3	0	0.465	0.535	0	
694	2700	3	0	0.15	0.85	0	
695	2701	3	0	0.563	0.325	0.112	
696	2709	3	0	0.39	0.043	0.567	
697	2712	3	0	0.881	0.114	0.005	
698	2714	3	0	0.209	0.789	0.002	
699	2722	3	0	0.97	0.01	0.02	
700	2730	3	0	0.946	0.054	0	
701	2733	3	0	0.682	0.306	0.012	
702	2734	3	0	0.461	0.538	0.001	
703	2736	3	0	0.081	0.146	0.773	
704	2739	3	0	0.823	0.101	0.076	
705	2741	3	0	0.234	0.748	0.018	
706	2742	3	0	0.439	0.116	0.445	
707	2745	3	0	0.091	0.839	0.07	
708	2747	3	0	0.573	0.427	0	
709	2748	3	0	0	1	0	
710	2750	3	0	0.051	0.949	0	
711	2757	3	0	0.006	0.994	0	
712	2758	3	0	0.669	0.325	0.006	
713	2778	3	0	0.005	0.995	0	
714	2780	3	0	0.17	0.828	0.002	
715	2781	3	0	0.86	0.139	0.001	
716	2785	3	0	0.857	0.143	0	
717	2787	3	0	0.516	0.48	0.004	
718	2792	3	0	0.688	0.004	0.308	
719	2794	3	0	0	1	0	
720	2796	3	0	0.758	0.242	0	
721	2799	3	0	0.027	0.968	0.005	
722	2807	3	0	0.999	0.001	0	
723	2814	3	0	0.201	0.756	0.043	
724	2818	3	0	0.015	0.983	0.002	
725	2819	3	0.053	0.947	0	0	
726	2823	3	0	0.977	0.023	0	
727	2827	3	0	0.97	0.03	0	
728	2833	3	0	0.252	0.748	0	
729	2834	3	0.1	0.9	0	0	
730	2836	3	0	0.004	0.996	0	
731	2842	3	0	0.918	0.082	0	
732	2845	3	0	0.19	0.1	0.71	
733	2846	3	0	1	0	0	
734	2847	3	0	0.2	0.781	0.019	
735	2855	3	0	0.998	0.002	0	
736	2856	3	0	0.984	0.015	0.001	
737	2861	3	0	0.485	0.515	0	
738	2865	3	0	0.315	0.502	0.183	
739	2867	3	0	0.279	0.721	0	
740	2869	3	0	0.138	0.792	0.07	
741	2870	3	0	0.976	0.024	0	
742	2876	3	0	0.927	0.058	0.015	
743	2882	3	0	0.05	0.796	0.154	
744	2887	3	0	0.851	0.064	0.085	
745	2890	3	0	0.057	0.909	0.034	
746	2891	3	0	0.7	0.189	0.111	
747	2895	3	0	0.999	0.001	0	
748	2901	3	0	0.938	0.062	0	
749	2904	3	0	0.141	0.836	0.023	
750	2906	3	0	0.89	0.095	0.015	
751	2912	3	0	0.765	0.235	0	
752	2923	3	0	0.041	0.959	0	
753	2936	3	0	0.784	0.214	0.002	
754	2937	3	0	0.961	0.037	0.002	
755	2943	3	0	0.184	0.812	0.004	
756	2944	3	0	0.464	0.21	0.326	
757	2946	3	0	0.81	0.151	0.039	
758	2947	3	0	0.3	0.695	0.005	
759	2950	3	0	0.436	0.534	0.03	
760	2952	3	0	0.161	0.704	0.135	
761	2953	3	0	0.393	0.6	0.007	
762	2956	3	0	0.357	0.625	0.018	
763	2957	3	0	0.503	0.497	0	
764	2963	3	0	0.719	0.244	0.037	
765	2965	3	0	0	1	0	
766	2968	3	0	0.026	0.974	0	
767	2974	3	0	0.208	0.313	0.479	
768	2981	3	0	0.438	0.43	0.132	
769	2986	3	0	0.833	0.145	0.022	
770	2990	3	0	0.769	0.089	0.142	
771	2994	3	0	0.262	0.71	0.028	
772	2995	3	0	0.226	0.678	0.096	
773	3004	3	0	0.038	0.962	0	
774	3008	3	0	0.967	0.015	0.018	
775	3011	3	0	0.248	0.043	0.709	
776	3015	3	0.152	0.848	0	0	
777	3019	3	0	0.412	0.482	0.106	
778	3020	3	0	0.69	0.272	0.038	
779	3022	3	0	0.052	0.947	0.001	
780	3024	3	0	0.013	0.985	0.002	
781	3025	3	0	0.134	0.211	0.655	
782	3028	3	0	0.839	0.158	0.003	
783	3032	3	0	0.331	0.669	0	
784	3035	3	0	0.797	0.064	0.139	
785	3037	3	0	0.995	0.003	0.002	
786	3042	3	0	0.169	0.766	0.065	
787	3045	3	0	0.006	0.994	0	
788	3048	3	0	0.554	0.446	0	
789	3051	3	0	0.557	0.44	0.003	
790	3063	3	0	0.581	0.358	0.061	
791	3064	3	0	0.88	0.091	0.029	
792	3066	3	0	0.697	0.167	0.136	
793	3071	3	0	0.626	0.373	0.001	
794	3087	3	0	0.317	0.681	0.002	
795	3089	3	0	0	1	0	
796	3091	3	0	0.159	0.841	0	
797	3092	3	0	0.504	0.014	0.482	
798	3093	3	0	0.161	0.816	0.023	
799	3097	3	0	0.165	0.822	0.013	
800	3101	3	0	0.014	0.986	0	
801	3106	3	0	0.262	0.692	0.046	
802	3108	3	0	0.738	0.218	0.044	
803	3110	3	0	0.755	0.177	0.068	
804	3112	3	0	0.867	0.133	0	
805	3114	3	0	0.481	0.468	0.051	
806	3118	3	0	0.963	0.037	0	
807	3119	3	0	0.671	0.329	0	
808	3123	3	0	0.88	0.117	0.003	
809	3129	3	0	0.991	0.009	0	
810	3132	3	0	0	1	0	
811	3142	3	0	0.962	0.032	0.006	
812	3145	3	0	0.662	0.338	0	
813	3149	3	0	0.429	0.571	0	
814	3153	3	0	0.451	0.493	0.056	
815	3159	3	0	0.137	0.827	0.036	
816	3160	3	0	0.174	0.312	0.514	
817	3163	3	0	0.065	0.921	0.014	
818	3165	3	0	0.286	0.68	0.034	
819	3172	3	0	0.982	0.016	0.002	
820	3179	3	0	0.019	0.981	0	
821	3180	3	0	0.756	0.21	0.034	
822	3183	3	0	0.984	0.014	0.002	
823	3186	3	0	0.107	0.775	0.118	
824	3195	3	0	0.542	0.458	0	
825	3197	3	0	0.824	0.026	0.15	
826	3202	3	0	0.821	0.177	0.002	
827	3217	3	0	0.889	0.07	0.041	
828	3223	3	0	0.822	0.162	0.016	
829	3224	3	0	0.212	0.781	0.007	
830	3225	3	0	0.955	0.035	0.01	
831	3228	3	0	0.78	0.215	0.005	
832	3231	3	0	0.124	0.813	0.063	
833	3232	3	0	0.483	0.457	0.06	
834	3238	3	0	0.902	0.098	0	
835	3241	3	0	0.978	0.022	0	
836	3247	3	0	0.055	0.897	0.048	
837	3254	3	0	0.006	0.992	0.002	
838	3255	3	0.161	0.839	0	0	
839	3267	3	0	0.535	0.354	0.111	
840	3272	3	0	0.204	0.475	0.321	
841	3277	3	0	0.344	0.656	0	
842	3280	3	0	0.752	0.243	0.005	
843	3282	3	0	0.914	0.086	0	
844	3288	3	0	0.005	0.995	0	
845	3290	3	0	0.777	0.179	0.044	
846	3291	3	0	0.932	0.064	0.004	
847	3297	3	0	0.817	0.135	0.048	
848	3298	3	0	0.222	0.778	0	
849	3300	3	0	0.409	0.591	0	
850	3301	3	0	0.832	0.103	0.065	
851	3302	3	0	0.054	0.946	0	
852	3307	3	0	0.92	0.071	0.009	
853	3309	3	0	0.017	0.978	0.005	
854	3310	3	0	0.004	0.996	0	
855	3311	3	0	0.991	0.009	0	
856	3312	3	0	0.355	0.642	0.003	
857	3319	3	0.22	0.177	0.519	0.084	
858	3320	3	0	0.675	0.034	0.291	
859	3322	3	0	0.222	0.726	0.052	
860	3325	3	0	0.97	0.03	0	
861	3327	3	0	0.094	0.906	0	
862	3329	3	0	0.824	0.17	0.006	
863	3330	3	0	0.942	0.058	0	
864	3340	3	0	0.022	0.864	0.114	
865	3343	3	0	0.09	0.91	0	
866	3344	3	0	0.746	0.254	0	
867	3345	3	0	0.155	0.718	0.127	
868	3347	3	0	0.077	0.851	0.072	
869	3352	3	0	0.081	0.496	0.423	
870	3356	3	0	0.989	0.011	0	
871	3357	3	0	0.325	0.675	0	
872	3363	3	0	0.555	0.355	0.09	
873	3367	3	0	0.053	0.946	0.001	
874	3370	3	0	0.906	0.091	0.003	
875	3372	3	0	0.974	0.018	0.008	
876	3374	3	0	0.095	0.59	0.315	
877	3377	3	0	0.884	0.116	0	
878	3382	3	0	0.035	0.963	0.002	
879	3383	3	0	0.368	0.631	0.001	
880	3384	3	0	0.097	0.893	0.01	
881	3385	3	0	0.588	0.4	0.012	
882	3388	3	0	0.904	0.095	0.001	
883	3390	3	0	0.085	0.915	0	
884	3391	3	0	0.302	0.583	0.115	
885	3396	3	0	0.186	0.788	0.026	
886	3402	3	0	0.091	0.302	0.607	
887	3413	3	0	0.685	0.216	0.099	
888	3422	3	0	0.005	0.995	0	
889	3424	3	0	0.873	0.074	0.053	
890	3430	3	0	0.492	0.498	0.01	
891	3435	3	0	0.444	0.556	0	
892	3439	3	0	0.97	0.027	0.003	
893	3443	3	0	0.022	0.954	0.024	
894	3444	3	0	0.445	0.546	0.009	
895	3446	3	0	0.519	0.431	0.05	
896	3453	3	0	0.394	0.589	0.017	
897	3455	3	0	1	0	0	
898	3457	3	0	0.035	0.965	0	
899	3458	3	0	0.195	0.789	0.016	
900	3460	3	0	0.798	0.202	0	
901	3464	3	0.089	0.911	0	0	
902	3465	3	0	0.802	0.107	0.091	
903	3466	3	0	0.978	0.015	0.007	
904	3469	3	0	0.424	0.181	0.395	
905	3472	3	0	0.971	0.02	0.009	
906	3475	3	0	0.078	0.852	0.07	
907	3476	3	0	0.921	0.072	0.007	
908	3478	3	0	0	1	0	
909	3479	3	0	0.769	0.217	0.014	
910	3485	3	0	0.608	0.261	0.131	
911	3494	3	0	0.184	0.805	0.011	
912	3502	3	0	0.064	0.934	0.002	
913	3504	3	0	0.128	0.867	0.005	
914	3506	3	0	0	1	0	
915	3514	3	0	0.983	0.017	0	
916	3516	3	0	0.048	0.935	0.017	
917	3519	3	0	0.85	0.15	0	
918	3523	3	0	0.261	0.546	0.193	
919	3525	3	0	0.234	0.757	0.009	
920	3527	3	0	0.43	0.304	0.266	
921	3528	3	0	0.608	0.174	0.218	
922	3532	3	0	0.822	0.177	0.001	
923	3537	3	0	0.243	0.737	0.02	
924	3542	3	0	0.609	0.208	0.183	
925	3544	3	0	0.828	0.146	0.026	
926	3549	3	0	0.039	0.805	0.156	
927	3557	3	0.612	0.3	0.078	0.01	
928	3561	3	0	0.194	0.801	0.005	
929	3570	3	0	0.887	0.113	0	
930	3571	3	0	0.987	0.012	0.001	
931	3574	3	0	0.052	0.947	0.001	
932	3579	3	0	0.749	0.245	0.006	
933	3582	3	0	0.042	0.957	0.001	
934	3583	3	0	0.072	0.917	0.011	
935	3589	3	0	0.367	0.447	0.186	
936	3590	3	0	0.171	0.829	0	
937	3595	3	0	0.709	0.244	0.047	
938	3603	3	0	0.834	0.166	0	
939	3605	3	0	0.031	0.969	0	
940	3620	3	0	0.105	0.848	0.047	
941	3621	3	0	0.994	0.006	0	
942	3624	3	0	0.391	0.578	0.031	
943	3628	3	0	0.63	0.37	0	
944	3630	3	0	0.057	0.902	0.041	
945	3635	3	0	0.892	0.108	0	
946	3640	3	0	0.417	0.582	0.001	
947	3644	3	0	0.716	0.278	0.006	
948	3647	3	0	0.476	0.246	0.278	
949	3657	3	0	0.972	0.027	0.001	
950	3658	3	0	0.473	0.509	0.018	
951	3662	3	0	0.302	0.697	0.001	
952	3675	3	0	0.409	0.588	0.003	
953	3676	3	0	0.272	0.728	0	
954	3684	3	0	0.966	0.03	0.004	
955	3685	3	0	0.857	0.109	0.034	
956	3687	3	0	0.037	0.963	0	
957	3692	3	0	0.837	0.163	0	
958	3693	3	0	0.013	0.987	0	
959	3697	3	0	0.279	0.501	0.22	
960	3698	3	0	0.404	0.596	0	
961	3699	3	0	0.074	0.926	0	
962	3700	3	0	0.502	0.053	0.445	
963	3705	3	0	0.881	0.119	0	
964	3713	3	0	0.279	0.721	0	
965	3721	3	0	0.571	0.34	0.089	
966	3734	3	0	0.02	0.98	0	
967	3740	3	0	0.009	0.969	0.022	
968	3749	3	0	0.446	0.554	0	
969	3751	3	0	0.701	0.299	0	
970	3752	3	0	0.178	0.805	0.017	
971	3755	3	0	0.835	0.135	0.03	
972	3757	3	0	0.999	0.001	0	
973	3758	3	0	1	0	0	
974	3761	3	0	0.948	0.052	0	
975	3765	3	0	0.042	0.683	0.275	
976	3767	3	0	0.385	0.615	0	
977	3771	3	0	0.884	0.077	0.039	
978	3775	3	0	0.266	0.284	0.45	
979	3778	3	0	0.972	0.025	0.003	
980	3779	3	0	0.011	0.989	0	
981	3782	3	0	0.001	0.999	0	
982	3783	3	0	0.899	0.097	0.004	
983	3788	3	0	0.242	0.52	0.238	
984	3790	3	0	0.144	0.82	0.036	
985	3791	3	0	0.254	0.705	0.041	
986	3795	3	0	0.046	0.943	0.011	
987	3797	3	0	0.969	0.031	0	
988	3799	3	0	0.922	0.052	0.026	
989	3802	3	0	0.982	0.013	0.005	
990	3806	3	0	0.141	0.859	0	
991	3814	3	0	0.286	0.642	0.072	
992	3818	3	0	0.983	0.016	0.001	
993	3824	3	0	0.613	0.215	0.172	
994	3832	3	0	0.93	0.043	0.027	
995	3833	3	0	0.585	0.415	0	
996	3837	3	0	0.785	0.213	0.002	
997	3838	3	0	0.935	0.055	0.01	
998	3844	3	0	0.879	0.103	0.018	
999	3845	3	0	0.123	0.715	0.162	
1000	3849	3	0	0.385	0.586	0.029	
1001	3850	3	0	0.023	0.977	0	
1002	3861	3	0	0.577	0.376	0.047	
1003	3862	3	0	0.866	0.133	0.001	
1004	3870	3	0	0.112	0.888	0	
1005	3874	3	0	0.986	0.014	0	
1006	3876	3	0	0.818	0.051	0.131	
1007	3877	3	0	0.033	0.959	0.008	
1008	3879	3	0	0.486	0.448	0.066	
1009	3889	3	0	0.89	0.11	0	
1010	3890	3	0	0.009	0.99	0.001	
1011	3892	3	0	0.986	0.013	0.001	
1012	3899	3	0	0.776	0.22	0.004	
1013	3900	3	0	0.109	0.891	0	
1014	3911	3	0	0.727	0.264	0.009	
1015	3912	3	0	0.57	0.43	0	
1016	3913	3	0	0.645	0.343	0.012	
1017	3921	3	0	0.398	0.602	0	
1018	3924	3	0	0.42	0.571	0.009	
1019	3925	3	0	0.638	0.329	0.033	
1020	3934	3	0	0.316	0.397	0.287	
1021	3935	3	0	0.004	0.996	0	
1022	3943	3	0	0.992	0.008	0	
1023	3946	3	0	0.037	0.963	0	
1024	3948	3	0	0.013	0.981	0.006	
1025	3951	3	0	0.986	0.014	0	
1026	3954	3	0	0.912	0.088	0	
1027	3962	3	0	0.205	0.786	0.009	
1028	3971	3	0	0.512	0.294	0.194	
1029	3972	3	0	0.059	0.941	0	
1030	3977	3	0	0.234	0.694	0.072	
1031	3979	3	0	0.761	0.239	0	
1032	3981	3	0	1	0	0	
1033	3986	3	0	0.427	0.092	0.481	
1034	3992	3	0	0.186	0.161	0.653	
1035	3996	3	0	0.619	0.381	0	
1036	4000	3	0	0.1	0.491	0.409	
1037	4001	3	0	0.006	0.994	0	
1038	4010	3	0	0.393	0.53	0.077	
1039	4016	3	0	0.596	0.389	0.015	
1040	4017	3	0	0.039	0.961	0	
1041	4020	3	0	0.866	0.09	0.044	
1042	4025	3	0	0.056	0.864	0.08	
1043	4029	3	0	0.996	0.004	0	
1044	4038	3	0	0.566	0.434	0	
1045	4042	3	0	0.934	0.055	0.011	
1046	4045	3	0	0.749	0.169	0.082	
1047	4047	3	0	0.516	0.11	0.374	
1048	4048	3	0	0.873	0.052	0.075	
1049	4049	3	0	0.977	0.023	0	
1050	4058	3	0	0.708	0.292	0	
1051	4061	3	0	0.806	0.064	0.13	
1052	4062	3	0	0.975	0.025	0	
1053	4063	3	0	0.281	0.708	0.011	
1054	4071	3	0	0.715	0.244	0.041	
1055	4072	3	0	0.129	0.871	0	
1056	4075	3	0	0.599	0.401	0	
1057	4076	3	0	0.97	0.03	0	
1058	4078	3	0	0.004	0.996	0	
1059	4090	3	0	0.073	0.906	0.021	
1060	4092	3	0	0.009	0.991	0	
1061	4094	3	0	0.992	0.008	0	
1062	4096	3	0	0.787	0.213	0	
1063	4102	3	0	0.255	0.729	0.016	
1064	4104	3	0	0.424	0.565	0.011	
1065	4105	3	0	0.968	0.032	0	
1066	4108	3	0	0.698	0.297	0.005	
1067	4109	3	0	0.186	0.808	0.006	
1068	4110	3	0	0.775	0.225	0	
1069	4111	3	0	0.932	0.021	0.047	
1070	4115	3	0	0.848	0.152	0	
1071	4124	3	0	0.489	0.486	0.025	
1072	4125	3	0	0.152	0.848	0	
1073	4129	3	0	0.905	0.042	0.053	
1074	4131	3	0	0.075	0.526	0.399	
1075	4133	3	0	0.123	0.864	0.013	
1076	4134	3	0	1	0	0	
1077	4135	3	0.243	0.757	0	0	
1078	4136	3	0	0.214	0.716	0.07	
1079	4142	3	0	0.009	0.988	0.003	
1080	4144	3	0	1	0	0	
1081	4145	3	0	0.915	0.071	0.014	
1082	4150	3	0	0.922	0.044	0.034	
1083	4151	3	0	0.972	0.028	0	
1084	4152	3	0	0.609	0.388	0.003	
1085	4164	3	0	0.067	0.933	0	
1086	4169	3	0	0.345	0.343	0.312	
1087	4177	3	0	0.024	0.971	0.005	
1088	4184	3	0	0.021	0.979	0	
1089	4187	3	0	0.158	0.807	0.035	
1090	4198	3	0	0.008	0.992	0	
1091	4209	3	0	0.993	0.007	0	
1092	4217	3	0	0.887	0.015	0.098	
1093	4225	3	0	0.252	0.748	0	
1094	4227	3	0	0.031	0.964	0.005	
1095	4228	3	0	0	1	0	
1096	4229	3	0	0.962	0.024	0.014	
1097	4235	3	0	0.936	0.046	0.018	
1098	4247	3	0	0.993	0.007	0	
1099	4249	3	0	0.951	0.049	0	
1100	4251	3	0	0.975	0.025	0	
1101	4258	3	0	0.644	0.356	0	
1102	4263	3	0	0.142	0.849	0.009	
1103	4264	3	0	0.317	0.617	0.066	
1104	4268	3	0	0.825	0.175	0	
1105	4280	3	0	0.837	0.085	0.078	
1106	4283	3	0	0.544	0.342	0.114	
1107	4285	3	0	0.908	0.071	0.021	
1108	4287	3	0	0	0.998	0.002	
1109	4291	3	0	1	0	0	
1110	4299	3	0	0.726	0.221	0.053	
1111	4300	3	0	0.983	0.017	0	
1112	4301	3	0	0.536	0.464	0	
1113	4305	3	0	0.698	0.228	0.074	
1114	4313	3	0	0.802	0.197	0.001	
1115	4314	3	0	0.003	0.997	0	
1116	4326	3	0	0.336	0.663	0.001	
1117	4328	3	0	0.684	0.315	0.001	
1118	4337	3	0	0	1	0	
1119	4359	3	0	0.287	0.696	0.017	
1120	4368	3	0	0.145	0.819	0.036	
1121	4369	3	0	0.902	0.098	0	
1122	4371	3	0	0.24	0.477	0.283	
1123	4372	3	0	0.865	0.135	0	
1124	4376	3	0	0.179	0.761	0.06	
1125	4377	3	0	0.167	0.762	0.071	
1126	4382	3	0	0.483	0.456	0.061	
1127	4383	3	0	0.208	0.396	0.396	
1128	4396	3	0	0.955	0.031	0.014	
1129	4397	3	0.202	0.798	0	0	
1130	4402	3	0	1	0	0	
1131	4405	3	0	0.949	0.051	0	
1132	4415	3	0	0.418	0.239	0.343	
1133	4419	3	0	0.479	0.521	0	
1134	4428	3	0	0.654	0.346	0	
1135	4429	3	0	0.819	0.178	0.003	
1136	4433	3	0	0.311	0.689	0	
1137	4439	3	0	0.769	0.222	0.009	
1138	4442	3	0	0.97	0.03	0	
1139	4449	3	0	0.865	0.125	0.01	
1140	4464	3	0	0.851	0.047	0.102	
1141	4465	3	0	0.327	0.662	0.011	
1142	4466	3	0	0.112	0.819	0.069	
1143	4467	3	0	0.939	0.061	0	
1144	4474	3	0	0.866	0.134	0	
1145	4476	3	0	0.874	0.126	0	
1146	4478	3	0	0.178	0.821	0.001	
1147	4479	3	0	0.466	0.51	0.024	
1148	4482	3	0	0.168	0.779	0.053	
1149	4484	3	0	0.967	0.033	0	
1150	4488	3	0	0.774	0.216	0.01	
1151	4495	3	0	0	1	0	
1152	4500	3	0	0.434	0.564	0.002	
1153	4510	3	0	0.865	0.102	0.033	
1154	4511	3	0	0.321	0.679	0	
1155	4513	3	0	0.11	0.883	0.007	
1156	4519	3	0	0.418	0.582	0	
1157	4521	3	0	0.46	0.452	0.088	
1158	4522	3	0	0.123	0.328	0.549	
1159	4527	3	0	0.58	0.357	0.063	
1160	4530	3	0	0.482	0.041	0.477	
1161	4531	3	0	0.008	0.992	0	
1162	4532	3	0	0.007	0.993	0	
1163	4534	3	0	1	0	0	
1164	4535	3	0	0.106	0.89	0.004	
1165	4536	3	0	0.047	0.005	0.948	
1166	4537	3	0	0.638	0.362	0	
1167	4538	3	0	0.934	0.066	0	
1168	4539	3	0	0.172	0.301	0.527	
1169	4540	3	0	0.782	0.195	0.023	
1170	4541	3	0	0.291	0.697	0.012	
1171	4542	3	0	0.913	0.087	0	
1172	4544	3	0	0.116	0.669	0.215	
1173	4553	3	0	0.012	0.988	0	
1174	4564	3	0	0.309	0.291	0.4	
1175	4566	3	0	0.877	0.123	0	
1176	4569	3	0	0.127	0.873	0	
1177	4570	3	0	0.064	0.919	0.017	
1178	4571	3	0	0.954	0.046	0	
1179	4579	3	0	0.022	0.898	0.08	
1180	4580	3	0	0.984	0.016	0	
1181	4586	3	0	0.912	0.073	0.015	
1182	4604	3	0	0.714	0.286	0	
1183	4607	3	0	0.897	0.103	0	
1184	4610	3	0	0.042	0.954	0.004	
1185	4611	3	0	0.775	0.222	0.003	
1186	4617	3	0	0.369	0.614	0.017	
1187	4627	3	0	0.612	0.286	0.102	
1188	4630	3	0	0.117	0.299	0.584	
1189	4633	3	0	0.71	0.285	0.005	
1190	4637	3	0	0.926	0.052	0.022	
1191	4642	3	0	0.982	0.018	0	
1192	4653	3	0	0.048	0.951	0.001	
1193	4654	3	0	0.87	0.127	0.003	
1194	4663	3	0	0.773	0.178	0.049	
1195	4667	3	0	0.929	0.066	0.005	
1196	4678	3	0	0.975	0.016	0.009	
1197	4682	3	0	0.365	0.101	0.534	
1198	4688	3	0	0.614	0.25	0.136	
1199	4691	3	0	0.537	0.446	0.017	
1200	4692	3	0	0.074	0.887	0.039	
1201	4707	3	0	0.905	0.094	0.001	
1202	4708	3	0	0.037	0.959	0.004	
1203	4712	3	0	0.96	0.04	0	
1204	4716	3	0	1	0	0	
1205	4717	3	0	0.423	0.403	0.174	
1206	4719	3	0	0.733	0.264	0.003	
1207	4720	3	0	0.009	0.991	0	
1208	4725	3	0	0.161	0.838	0.001	
1209	4726	3	0	0.016	0.983	0.001	
1210	4732	3	0	0.227	0.684	0.089	
1211	4737	3	0	0.816	0.065	0.119	
1212	4738	3	0	0.774	0.226	0	
1213	4741	3	0	0.792	0.187	0.021	
1214	4742	3	0	0.188	0.765	0.047	
1215	4749	3	0	0.953	0.047	0	
1216	4750	3	0	0.02	0.98	0	
1217	4757	3	0	0.798	0.202	0	
1218	4760	3	0	0.05	0.944	0.006	
1219	4761	3	0	0.11	0.748	0.142	
1220	4765	3	0	0.091	0.794	0.115	
1221	4770	3	0	0.146	0.854	0	
1222	4771	3	0.611	0.294	0.094	0.001	
1223	4775	3	0	0.51	0.48	0.01	
1224	4776	3	0	0.06	0.94	0	
1225	4778	3	0	0.825	0.16	0.015	
1226	4780	3	0	0.298	0.702	0	
1227	4786	3	0	0.792	0.208	0	
1228	4789	3	0	0.065	0.886	0.049	
1229	4797	3	0	0.237	0.763	0	
1230	4798	3	0	0.207	0.787	0.006	
1231	4799	3	0	0.956	0.044	0	
1232	4802	3	0	0.116	0.865	0.019	
1233	4805	3	0	0.169	0.831	0	
1234	4806	3	0	0.981	0.017	0.002	
1235	4810	3	0	0.964	0.029	0.007	
1236	4811	3	0	0.104	0.89	0.006	
1237	4813	3	0	0.603	0.248	0.149	
1238	4829	3	0	0.19	0.542	0.268	
1239	4830	3	0	0.925	0.028	0.047	
1240	4834	3	0	0.263	0.727	0.01	
1241	4841	3	0	0.162	0.811	0.027	
1242	4844	3	0	0.123	0.877	0	
1243	4850	3	0	0.615	0.385	0	
1244	4851	3	0	0.177	0.811	0.012	
1245	4856	3	0	0.064	0.935	0.001	
1246	4865	3	0	0.846	0.106	0.048	
1247	4866	3	0	0.988	0.009	0.003	
1248	4869	3	0	0.211	0.779	0.01	
1249	4871	3	0	0.052	0.929	0.019	
1250	4872	3	0.189	0.811	0	0	
1251	4874	3	0	0.024	0.976	0	
1252	4877	3	0	0.572	0.398	0.03	
1253	4878	3	0	0.23	0.756	0.014	
1254	4895	3	0	0.995	0.005	0	
1255	4896	3	0	0.056	0.944	0	
1256	4897	3	0	0.609	0.391	0	
1257	4899	3	0	0.304	0.376	0.32	
1258	4900	3	0	0.867	0.092	0.041	
1259	4903	3	0	0.603	0.39	0.007	
1260	4910	3	0	0.715	0.285	0	
1261	4912	3	0.095	0.905	0	0	
1262	4914	3	0	0.799	0.17	0.031	
1263	4916	3	0	0.403	0.584	0.013	
1264	4920	3	0	0.997	0.003	0	
1265	4921	3	0.539	0.214	0.235	0.012	
1266	4924	3	0	0.013	0.968	0.019	
1267	4929	3	0	0.384	0.492	0.124	
1268	4933	3	0	0.763	0.237	0	
1269	4935	3	0	0.054	0.944	0.002	
1270	4939	3	0	0.736	0.155	0.109	
1271	4941	3	0	0.537	0.285	0.178	
1272	4945	3	0	0.88	0.12	0	
1273	4947	3	0	0.489	0.503	0.008	
1274	4948	3	0	0.311	0.363	0.326	
1275	4957	3	0	0.777	0.221	0.002	
1276	4958	3	0	0.984	0.016	0	
1277	4962	3	0	0.599	0.356	0.045	
1278	4968	3	0	0.551	0.449	0	
1279	4970	3	0	0.403	0.569	0.028	
1280	4973	3	0	0.739	0.228	0.033	
1281	4980	3	0	0.058	0.497	0.445	
1282	4982	3	0	0.238	0.66	0.102	
1283	4985	3	0	0.006	0.994	0	
1284	4989	3	0	0	1	0	
1285	4990	3	0	0.053	0.93	0.017	
1286	4991	3	0	0.995	0.005	0	
1287	4998	3	0	0.711	0.289	0	
1288	5002	3	0	0.823	0.17	0.007	
1289	5003	3	0	0.901	0.088	0.011	
1290	5005	3	0	0.908	0.092	0	
1291	5009	3	0	0.136	0.835	0.029	
1292	5018	3	0	0.455	0.403	0.142	
1293	5021	3	0	0.054	0.474	0.472	
1294	5023	3	0	0.71	0.29	0	
1295	5026	3	0	0.983	0.017	0	
1296	5028	3	0	0.003	0.997	0	
1297	5036	3	0	0.156	0.598	0.246	
1298	5043	3	0	0.358	0.397	0.245	
1299	5044	3	0.169	0.831	0	0	
1300	5046	3	0	0.441	0.279	0.28	
1301	5050	3	0	0.245	0.245	0.51	
1302	5051	3	0	0.462	0.506	0.032	
1303	5054	3	0	0.017	0.983	0	
1304	5058	3	0	0.88	0.035	0.085	
1305	5067	3	0	0.259	0.741	0	
1306	5068	3	0	0.859	0.116	0.025	
1307	5069	3	0	0.145	0.85	0.005	
1308	5071	3	0	0.812	0.188	0	
1309	5072	3	0	0.22	0.739	0.041	
1310	5085	3	0	1	0	0	
1311	5087	3	0	0.999	0.001	0	
1312	5091	3	0	0.245	0.755	0	
1313	5094	3	0	0.019	0.981	0	
1314	5123	3	0	0.944	0.054	0.002	
1315	5125	3	0	1	0	0	
1316	5129	3	0	0.95	0.05	0	
1317	5135	3	0	0.335	0.665	0	
